iter	Logloss
223	0.04646287293
224	0.04643887647
225	0.04641994024
226	0.04637533568
227	0.04635098698
228	0.04626953194
229	0.04623594086
230	0.04620726614
231	0.04613243407
232	0.04610217679
233	0.04608055169
234	0.04604370122
235	0.04600347724
236	0.04597955519
237	0.04593865651
238	0.04590865721
239	0.04584081522
240	0.04581984001
241	0.04578317309
242	0.04576225742
243	0.04573173224
244	0.04568289097
245	0.04565413192
246	0.0456228229
247	0.04557231969
248	0.04552344369
249	0.04546563289
250	0.04542313677
251	0.04540888871
252	0.04531089362
253	0.04526925575
254	0.04520513949
255	0.04512080706
256	0.04495526268
257	0.04492888989
258	0.04488211736
259	0.04486658936
260	0.04484148162
261	0.04480819812
262	0.0447668976
263	0.04471502514
264	0.04469705632
265	0.04467858147
266	0.04462980965
267	0.04459667498
268	0.04458260552
269	0.04443678617
270	0.04438689812
271	0.04434942255
272	0.04430906463
273	0.04428183358
274	0.0442375366
275	0.04419770951
276	0.04418511347
277	0.04416654932
278	0.04412831472
279	0.04410841109
280	0.04406488308
281	0.04404625444
282	0.04396461584
283	0.04392253148
284	0.04388891559
285	0.04385668878
286	0.04382792973
287	0.04378724438
288	0.0437677178
289	0.0437597752
290	0.04373710829
291	0.04357302245
292	0.04352607133
293	0.0434234228
294	0.04340251705
295	0.04323654106
296	0.0431687586
297	0.04311982307
298	0.04309309308
299	0.04304346797
300	0.04302463592
301	0.04300479679
302	0.04294068549
303	0.04290221276
304	0.04279363581
305	0.04275837782
306	0.04273547774
307	0.04269877609
308	0.04265737635
309	0.04262409285
310	0.04261004819
311	0.04259079446
312	0.04257039473
313	0.04247765833
314	0.04246739397
315	0.04244309984
316	0.04240341166
317	0.04239137622
318	0.04238586452
319	0.04237830888
320	0.04235946196
321	0.04234357676
322	0.04230798142
323	0.04226374398
324	0.04224832016
325	0.04223057458
326	0.04220651362
327	0.0421413357
328	0.04205633849
329	0.04204313225
330	0.0420364944
331	0.04201441288
332	0.04192963396
333	0.04189467859
334	0.0418809316
335	0.04186566157
336	0.04182225262
337	0.04178902865
338	0.04167070825
339	0.04157566497
340	0.04155058204
341	0.04149790589
342	0.04148955153
343	0.0414395717
344	0.04140291222
345	0.04138244552
346	0.04136497528
347	0.04116043726
348	0.04114143654
349	0.04112724554
350	0.04108815516
351	0.04101967816
352	0.04098650628
353	0.04095124084
354	0.04092785954
355	0.04089632728
356	0.04087474931
357	0.04081423971
358	0.04079909123
359	0.04077527832
360	0.04068857948
361	0.04065757557
362	0.04047294117
363	0.0404678586
364	0.04042974554
365	0.04038379903
366	0.04036855629
367	0.04035756018
368	0.04033005131
369	0.04027148643
370	0.04022830568
371	0.04020340879
372	0.04016237865
373	0.04011666282
374	0.04009225459
375	0.04003619007
376	0.04000204583
377	0.0399875522
378	0.03998042073
379	0.03981817791
380	0.03978944863
381	0.03976906378
382	0.03976050106
383	0.0397319975
384	0.0397044415
385	0.03967908819
386	0.03966706515
387	0.03965537698
388	0.03961793614
389	0.03950634537
390	0.03948820043
391	0.03945679963
392	0.03943416248
393	0.03941285737
394	0.03940284106
395	0.03939083539
396	0.03933776732
397	0.03931339134
398	0.0392793612
399	0.03926458231
400	0.03925031689
401	0.03923955891
402	0.03921625203
403	0.03914541606
404	0.03910389974
405	0.03908013892
406	0.03902550069
407	0.03899442732
408	0.03893667357
409	0.03889706228
410	0.03888065618
411	0.03886479083
412	0.03881799102
413	0.03879089391
414	0.03877623161
415	0.03873840877
416	0.03871302569
417	0.03869934815
418	0.0386888928
419	0.03868404588
420	0.03865728116
421	0.03860533181
422	0.03859021557
423	0.03857315957
424	0.03853878712
425	0.03850552594
426	0.03846834308
427	0.03845712124
428	0.03842172682
429	0.03840912086
430	0.03839729875
431	0.0383735925
432	0.03835957513
433	0.03834313678
434	0.03831610168
435	0.03829505702
436	0.03826618387
437	0.03825514311
438	0.03823095316
439	0.03822090957
440	0.03820083727
441	0.03817933372
442	0.03816220083
443	0.03815565724
444	0.03814583937
445	0.03813998785
446	0.03812990209
447	0.03811007784
448	0.03807514231
449	0.03804319085
450	0.03801872556
451	0.03798624574
452	0.03797181909
453	0.0379511217
454	0.03792655967
455	0.03789324392
456	0.03785598416
457	0.03781737748
458	0.03777564783
459	0.03771024667
460	0.03767457443
461	0.03757970727
462	0.03755293263
463	0.03752540391
464	0.03751964664
465	0.03750443119
466	0.03743001336
467	0.03741644744
468	0.03738769831
469	0.03732329183
470	0.03730906362
471	0.03729515539
472	0.03716668722
473	0.03713714929
474	0.03711294198
475	0.03708783672
476	0.0370497311
477	0.03698851456
478	0.03697958224
479	0.03689274449
480	0.03687395957
481	0.03686311478
482	0.03680310376
483	0.03677683018
484	0.03675236242
485	0.03670498217
486	0.03666629611
487	0.03651888675
488	0.03651039596
489	0.03646796433
490	0.03645092818
491	0.03643370599
492	0.03641339804
493	0.03640309896
494	0.03638854332
495	0.03635570382
496	0.03632255179
497	0.03630840543
498	0.03629860493
499	0.03627267614
500	0.03626078705
501	0.03624962971
502	0.03623111269
503	0.03621346385
504	0.03613799429
505	0.03610359952
506	0.03609654494
507	0.03603403109
508	0.03592499525
509	0.03591589425
510	0.03591364442
511	0.03590399275
512	0.03586800053
513	0.03586081945
514	0.03585142079
515	0.03583796898
516	0.03582144381
517	0.03580980029
518	0.03579573331
519	0.03578557562
520	0.03577896009
521	0.03576993599
522	0.03561013648
523	0.03558867757
524	0.03552398335
525	0.03549360453
526	0.03548396774
527	0.03543765163
528	0.03542398401
529	0.03540829974
530	0.0353955003
531	0.03537646485
532	0.03536256406
533	0.03534716505
534	0.03533087305
535	0.03532221606
536	0.03530792336
537	0.03528718132
538	0.03527102327
539	0.03524240809
540	0.03522665932
541	0.03521257746
542	0.03518917879
543	0.03514746155
544	0.03513806041
545	0.03511415076
546	0.03510358874
547	0.03503930877
548	0.03501801357
549	0.03500942108
550	0.03496700682
551	0.03494300043
552	0.03489697701
553	0.03485285864
554	0.03481997698
555	0.03479527108
556	0.0347727406
557	0.03474011195
558	0.03471699606
559	0.03470569981
560	0.03463892444
561	0.03461259629
562	0.0345742203
563	0.03456618096
564	0.03454841058
565	0.03453316783
566	0.03448108701
567	0.03443775744
568	0.03426106316
569	0.03424860851
570	0.03423043132
571	0.03421405251
572	0.03413073709
573	0.03411775161
574	0.0341013207
575	0.03407258645
576	0.03404650636
577	0.03403968495
578	0.03403094611
579	0.03401368423
580	0.03398907011
581	0.03397526359
582	0.0339483674
583	0.03392166965
584	0.03390771182
585	0.0338716551
586	0.03385249315
587	0.0338036618
588	0.03378722097
589	0.03370779995
590	0.03369982511
591	0.03368069788
592	0.03364777901
593	0.03361194802
594	0.0336016415
595	0.03358211491
596	0.03356532929
597	0.03355424885
598	0.03346197134
599	0.03344562725
600	0.03344069103
601	0.03335244683
602	0.03333811196
603	0.03331508041
604	0.03330622002
605	0.03325848258
606	0.03324271644
607	0.03317824795
608	0.03315451938
609	0.03311402503
610	0.03306631735
611	0.0330507447
612	0.03301259691
613	0.03299543921
614	0.03297326096
615	0.0329183722
616	0.03290145511
617	0.03288490018
618	0.03286467905
619	0.03284718152
620	0.03283071092
621	0.03276621266
622	0.03275762513
623	0.03274792633
624	0.03274404929
625	0.0327315748
626	0.03272381328
627	0.0327097711
628	0.03268664281
629	0.03267022679
630	0.03266201134
631	0.03263973634
632	0.03262028665
633	0.03260433944
634	0.03256926749
635	0.03251845421
636	0.03251104492
637	0.03250197369
638	0.03246600132
639	0.03245120258
640	0.03240486167
641	0.0323778861
642	0.03234974718
643	0.03232822626
644	0.03232238218
645	0.03230865751
646	0.03229630208
647	0.03227468938
648	0.0322563584
649	0.03224470992
650	0.03220637362
651	0.03216625382
652	0.03215343206
653	0.03213047244
654	0.03211231758
655	0.03207744903
656	0.03200275835
657	0.03197481043
658	0.03196785755
659	0.03196154465
660	0.0318658614
661	0.03185110732
662	0.0318381392
663	0.0318326151
664	0.03181893756
665	0.03179896944
666	0.03177991664
667	0.03176368417
668	0.03174709203
669	0.03170796196
670	0.03165952005
671	0.03162887829
672	0.03160482973
673	0.03158376275
674	0.03153203912
675	0.03148238672
676	0.0314608286
677	0.03145132824
678	0.03143490973
679	0.03142352914
680	0.03140743807
681	0.03137442742
682	0.03135345717
683	0.03133833598
684	0.03133201563
685	0.03131953122
686	0.03131039301
687	0.03130221229
688	0.0312859699
689	0.03123827462
690	0.03122735293
691	0.03121523067
692	0.03119957864
693	0.03117035326
694	0.03116211548
695	0.03111846592
696	0.03110972707
697	0.03109758001
698	0.03109029971
699	0.03106931706
700	0.03105555766
701	0.03103318097
702	0.03101903957
703	0.03099520682
704	0.0309753404
705	0.03095985953
706	0.03085938145
707	0.03085373581
708	0.03084009051
709	0.03082185379
710	0.0308057131
711	0.0307969693
712	0.0307791121
713	0.03075928041
714	0.03071210356
715	0.03066720878
716	0.03062907588
717	0.03060715808
718	0.03058786466
719	0.03056666125
720	0.03056194083
721	0.03055386677
722	0.03045032526
723	0.03041598754
724	0.03041058498
725	0.03038450984
726	0.03036139148
727	0.03033928268
728	0.03031736736
729	0.03030873022
730	0.03030253638
731	0.03026855089
732	0.03025894883
733	0.03022110863
734	0.03019109444
735	0.03017313306
736	0.03015839138
737	0.03013304055
738	0.03010914082
739	0.03009207738
740	0.03007884881
741	0.03002367976
742	0.03000321802
743	0.02998256776
744	0.02995199545
745	0.02994527327
746	0.02993155108
747	0.02992608403
748	0.02986966728
749	0.02985751525
750	0.02975633023
751	0.02975033235
752	0.02971626996
753	0.02970241631
754	0.02968107399
755	0.02967021431
756	0.02965601586
757	0.02964588793
758	0.02956288754
759	0.02954033224
760	0.02950306008
761	0.02947530067
762	0.02943698669
763	0.02941362027
764	0.02936350898
765	0.02933877828
766	0.02926951744
767	0.02922349651
768	0.0292140408
769	0.02917344227
770	0.02916882603
771	0.02915766125
772	0.02915064389
773	0.02913269738
774	0.02910551842
775	0.0290906924
776	0.02908122429
777	0.02907542485
778	0.02906420798
779	0.02904637806
780	0.02903187203
781	0.02900999888
782	0.02900442765
783	0.02899962538
784	0.02895058319
785	0.0289298734
786	0.02891985709
787	0.0289134797
788	0.02890927027
789	0.02890192548
790	0.02888538046
791	0.0288588762
792	0.02883198993
793	0.02880821671
794	0.02877092966
795	0.02875222661
796	0.02874391193
797	0.02872976806
798	0.02869038993
799	0.02867188532
